địa điểm trạm đo,date,pm25,pm10,o3,no2,so2,co,aqi,mức độ ô nhiễm
Tân An,2022-11-23,92.65,124.8,0,0,0,0,124.8,Không tốt cho người nhạy cảm
Tân An,2023-11-23,190.63,125.53,0,0,0,0,190.63,Không tốt
Tân An,2022-11-24,107.46,116.93,0,0,0,0,116.93,Không tốt cho người nhạy cảm
Tân An,2023-11-24,144.83,131.4,0,0,0,0,144.83,Không tốt cho người nhạy cảm
Tân An,2022-11-25,65.47,69.07,0,0,0,0,69.07,Vừa Phải
Tân An,2023-11-25,0.0,73.97,0,0,0,0,73.97,Vừa Phải
Tân An,2022-11-26,97.47,106.7,0,0,0,0,106.7,Không tốt cho người nhạy cảm
Tân An,2022-11-27,150.43,137.5,0,0,0,0,150.43,Nguy hiểm
Tân An,2022-11-28,121.83,133.0,0,0,0,0,133.0,Không tốt cho người nhạy cảm
Tân An,2022-11-29,86.87,93.67,0,0,0,0,93.67,Vừa Phải
Tân An,2022-11-30,309.33,246.67,0,0,0,0,309.33,Nguy hiểm
Tân An,2022-12-13,62.37,79.93,0,0,0,0,79.93,Vừa Phải
Tân An,2022-12-14,238.03,170.7,0,0,0,0,238.03,Rất không tốt
Tân An,2022-12-15,67.47,78.97,0,0,0,0,78.97,Vừa Phải
Tân An,2022-12-16,117.7,133.53,0,0,0,0,133.53,Không tốt cho người nhạy cảm
Tân An,2022-12-17,72.58,83.03,0,0,0,0,83.03,Vừa Phải
Tân An,2022-12-18,82.0,86.45,0,0,0,0,86.45,Vừa Phải
Tân An,2022-12-19,47.57,52.73,0,0,0,0,52.73,Vừa Phải
Tân An,2022-12-20,102.67,128.6,0,0,0,0,128.6,Không tốt cho người nhạy cảm
Tân An,2022-12-21,77.17,87.2,0,0,0,0,87.2,Vừa Phải
Tân An,2022-12-22,58.97,66.7,0,0,0,0,66.7,Vừa Phải
Tân An,2022-12-23,173.53,162.17,0,0,0,0,173.53,Không tốt
Tân An,2022-12-24,82.53,92.8,0,0,0,0,92.8,Vừa Phải
Tân An,2022-12-25,100.4,117.8,0,0,0,0,117.8,Không tốt cho người nhạy cảm
Tân An,2022-12-26,143.07,128.4,0,0,0,0,143.07,Không tốt cho người nhạy cảm
Tân An,2022-12-27,92.2,102.81,0,0,0,0,102.81,Không tốt cho người nhạy cảm
Tân An,2023-02-13,55.27,63.57,0,0,0,0,63.57,Vừa Phải
Tân An,2023-02-14,62.66,70.72,0,0,0,0,70.72,Vừa Phải
Tân An,2023-02-15,59.33,66.48,0,0,0,0,66.48,Vừa Phải
Tân An,2023-02-16,70.45,80.5,0,0,0,0,80.5,Vừa Phải
Tân An,2023-02-17,62.73,71.3,0,0,0,0,71.3,Vừa Phải
Tân An,2023-02-18,112.25,127.97,0,0,0,0,127.97,Không tốt cho người nhạy cảm
Tân An,2023-02-19,141.28,122.53,0,0,0,0,141.28,Không tốt cho người nhạy cảm
Tân An,2023-02-20,38.77,44.7,0,0,0,0,44.7,Tốt
Tân An,2023-02-21,66.13,74.97,0,0,0,0,74.97,Vừa Phải
Tân An,2023-02-22,123.53,141.15,0,0,0,0,141.15,Không tốt cho người nhạy cảm
Tân An,2023-02-23,70.93,82.03,0,0,0,0,82.03,Vừa Phải
Tân An,2023-02-24,82.96,95.57,0,0,0,0,95.57,Vừa Phải
Tân An,2023-02-25,64.95,76.6,0,0,0,0,76.6,Vừa Phải
Tân An,2023-02-26,121.63,137.63,0,0,0,0,137.63,Không tốt cho người nhạy cảm
Tân An,2023-02-27,53.47,60.23,0,0,0,0,60.23,Vừa Phải
Tân An,2023-02-28,48.0,54.18,0,0,0,0,54.18,Vừa Phải
Tân An,2023-03-13,60.43,71.6,0,0,0,0,71.6,Vừa Phải
Tân An,2023-03-14,172.97,159.92,0,0,0,0,172.97,Không tốt
Tân An,2023-03-15,64.4,73.9,0,0,0,0,73.9,Vừa Phải
Tân An,2023-03-16,45.8,55.53,0,0,0,0,55.53,Vừa Phải
Tân An,2023-03-17,44.33,50.13,0,0,0,0,50.13,Nguy hiểm
Tân An,2023-03-18,240.93,720.73,0,0,0,0,720.73,Nguy hiểm
Tân An,2023-03-19,148.28,146.73,0,0,0,0,148.28,Không tốt cho người nhạy cảm
Tân An,2023-03-20,35.77,43.07,0,0,0,0,43.07,Tốt
Tân An,2023-03-21,170.97,160.55,0,0,0,0,170.97,Không tốt
Tân An,2023-03-22,101.62,109.17,0,0,0,0,109.17,Không tốt cho người nhạy cảm
Tân An,2023-03-23,313.6,253.67,0,0,0,0,313.6,Nguy hiểm
Tân An,2023-03-24,45.83,51.73,0,0,0,0,51.73,Vừa Phải
Tân An,2023-03-25,184.87,194.53,0,0,0,0,194.53,Không tốt
Tân An,2023-03-26,333.4,264.43,0,0,0,0,333.4,Nguy hiểm
Tân An,2023-03-27,178.5,169.3,0,0,0,0,178.5,Không tốt
Tân An,2023-03-28,198.1,217.4,0,0,0,0,217.4,Rất không tốt
Tân An,2023-03-29,145.88,126.67,0,0,0,0,145.88,Không tốt cho người nhạy cảm
Tân An,2023-03-30,145.4,128.23,0,0,0,0,145.4,Không tốt cho người nhạy cảm
Tân An,2023-03-31,124.0,133.93,0,0,0,0,133.93,Không tốt cho người nhạy cảm
Tân An,2023-04-13,199.53,205.7,0,0,0,0,205.7,Rất không tốt
Tân An,2023-04-14,194.53,181.73,0,0,0,0,194.53,Không tốt
Tân An,2023-04-15,213.77,202.92,0,0,0,0,213.77,Rất không tốt
Tân An,2023-04-16,220.2,404.0,0,0,0,0,404.0,Nguy hiểm
Tân An,2023-04-17,61.63,70.73,0,0,0,0,70.73,Vừa Phải
Tân An,2023-04-18,332.23,254.87,0,0,0,0,332.23,Nguy hiểm
Tân An,2023-04-19,91.73,102.95,0,0,0,0,102.95,Không tốt cho người nhạy cảm
Tân An,2023-04-20,91.07,105.07,0,0,0,0,105.07,Không tốt cho người nhạy cảm
Tân An,2023-04-21,231.6,140.37,0,0,0,0,231.6,Rất không tốt
Tân An,2023-04-22,177.33,168.27,0,0,0,0,177.33,Không tốt
Tân An,2023-04-23,282.13,279.03,0,0,0,0,282.13,Rất không tốt
Tân An,2023-04-24,173.87,176.93,0,0,0,0,176.93,Không tốt
Tân An,2023-04-25,182.57,174.67,0,0,0,0,182.57,Không tốt
Tân An,2023-04-26,140.9,129.8,0,0,0,0,140.9,Không tốt cho người nhạy cảm
Tân An,2023-04-27,46.17,55.13,0,0,0,0,55.13,Vừa Phải
Tân An,2023-04-28,201.7,188.33,0,0,0,0,201.7,Rất không tốt
Tân An,2023-04-29,170.97,158.47,0,0,0,0,170.97,Không tốt
