date, pm25, pm10, o3, no2, so2, co
6/11/2021,76,37,27,3,3,1
6/12/2021,51,25,16,6,4,1
6/13/2021,17,50,21,6,2,1
6/14/2021,34,114,23,13,3,1
6/15/2021,68,80,31,14,3,1
6/16/2021,64,76,41,12,3,1
6/17/2021,75,64,39,9,2,1
6/18/2021,59,60,40,10,2,1
6/19/2021,58,58,36,9,2,1
6/20/2021,56,73,92,14,2,2
6/21/2021,85,75,49,13,2,2
6/22/2021,101,55,64,10,2,1
6/23/2021,61,60,21,18,2,2
6/24/2021,52,53,25,16,2,1
6/25/2021,51,34,39,9,2,1
6/26/2021,27,42,33,9,2,1
6/27/2021,37,52,39,11,2,1
6/28/2021,46,56,38,11,2,1
6/29/2021,47,48,9,11,2,1
6/30/2021,37,52,16,8,8,1
7/1/2021,47,47,27,9,7,1
7/2/2021,38,60,41,12,10,1
7/3/2021,59,57,30,9,10,1
7/4/2021,46,53,25,7,7,1
7/5/2021,42,56,17,11,12,1
7/6/2021,49,46,24,7,8,1
7/7/2021,52,33,14,8,7,1
7/8/2021,31,21,14,8,6,1
7/9/2021,20,39,19,8,9,1
7/10/2021,41,34,21,6,7,1
7/11/2021,37,29,17,6,8,1
7/12/2021,30,32,16,5,8,1
7/13/2021,29,33,21,5,9,1
7/14/2021,28,32,26,6,3,1
7/15/2021,32,40,31,7,2,1
7/16/2021,39,37,35,5,2,1
7/17/2021,34,48,27,8,3,1
7/18/2021,55,46,33,9,2,1
7/19/2021,56,57,41,6,2,1
7/20/2021,89,52,47,7,4,2
7/21/2021,77,60,38,8,4,2
7/22/2021,99,24,22,6,4,1
7/23/2021,38,36,28,10,3,1
7/24/2021,48,51,38,6,4,2
7/25/2021,73,54,44,7,6,2
7/26/2021,77,60,50,10,9,2
7/27/2021,96,51,34,5,10,2
7/28/2021,74,53,38,10,11,2
7/29/2021,79,55,37,8,8,1
7/30/2021,83,56,66,10,11,2
7/31/2021,66,30,22,7,11,1
8/1/2021,33,51,43,15,12,2
8/2/2021,73,63,50,12,14,3
8/3/2021,90,62,41,7,12,2
8/4/2021,93,83,29,15,15,3
8/5/2021,124,78,42,14,14,3
8/6/2021,114,80,63,18,15,2
8/7/2021,104,60,23,17,11,1
8/8/2021,61,60,6,15,14,2
8/9/2021,79,35,10,13,10,1
8/10/2021,34,38,18,13,9,1
8/11/2021,31,28,15,9,9,1
8/12/2021,25,47,26,13,11,2
8/13/2021,45,50,22,14,10,1
8/14/2021,45,49,11,11,9,1
