date, pm25, pm10, o3, no2, so2, co
2021-12-06,26,31,35,15,26,5
2021-12-07,25,36,39,15,25,4
2021-12-08,33,37,27,18,28,5
2021-12-09,34,42,40,12,23,5
2021-12-10,43,37,47,16,27,6
2021-12-11,37,30,36,14,27,5
2021-12-12,32,24,36,8,25,5
2021-12-13,23,32,30,10,24,6
2021-12-14,35,35,37,21,32,6
2021-12-15,39,35,40,22,29,6
2021-12-16,41,29,26,19,28,5
2021-12-17,29,23,28,6,25,6
2021-12-18,21,31,30,8,29,5
2021-12-19,26,21,34,9,25,6
2021-12-20,22,22,26,7,26,5
2021-12-21,24,33,24,12,27,5
2021-12-22,36,29,18,22,28,7
2021-12-23,33,31,27,18,28,8
2021-12-24,33,35,20,25,31,9
2021-12-25,41,35,24,18,31,6
2021-12-26,43,7,19,22,38,6
2021-12-27,7,15,11,6,28,6
2021-12-28,17,13,9,14,33,5
2021-12-29,14,10,11,9,20,5
2021-12-30,10,22,13,6,17,5
2021-12-31,24,23,14,8,12,6
2022-01-01,29,24,21,6,12,6
2022-01-02,26,27,28,13,15,6
2022-01-03,29,28,6,13,13,6
2022-01-04,32, , , , , 
2022-01-10, ,17,18,14,6,8
2022-01-11,16,23,11,26,8,8
2022-01-12,24,11,16,8,5,8
2022-01-13,13,24,11,17,13,8
2022-01-14,30, , , , , 
2022-01-23, ,3,16,17,10,9
2022-01-24,1,3,9,21,14,8
2022-01-25,1, , , , , 
2022-02-21, ,8,24,3,4,5
2022-02-22,7,8,29,6,2,5
2022-02-23,7,8,23,5,3,5
2022-02-24,7, , , , , 
2022-02-27, ,8,39,9, ,6
2022-02-28,7,8,30,12,4,5
2022-03-01,7,8,25,22,12,7
2022-03-02,6, ,34,13,11,6
2022-03-03,6,8,15,10,5,6
2022-03-04,6, , , , , 
2022-03-08, , , , , ,5
2022-03-09, , , , , ,6
2022-03-15, ,8,13,7, ,5
2022-03-16,7,8,17,7,3,5
2022-03-17,7,8,4,17,9,7
2022-03-18,7, , , , , 
2022-03-19, , ,16,6,11,6
2022-03-20,6, ,14,5,12,5
2022-03-21,6, , , , , 
2022-03-27, ,35,3,28,13,7
2022-03-28,88,22,9,22,13,7
2022-03-29,53, , , , , 
2022-04-12, ,27,26,9,9,6
2022-04-13,41,26,28,9,8,7
2022-04-14,38,27,21,14,9,8
2022-04-15,41,33,14,13,7,7
2022-04-16,46, , , , , 
2022-04-17, ,9,14,3,9,6
2022-04-18,16,17,15,12,5,6
2022-04-19,17,48,6,26,19,7
2022-04-20,62,29,24,17,7,7
2022-04-21,42,17,17,8,1,7
2022-04-22,35,15,10,5,1,6
2022-04-23,30,14,7,6,1,6
2022-04-24,28,25,9,6,1,6
2022-04-25,35,20,13,6,1,6
2022-04-26,24,19,12,7,1,6
2022-04-27,24,14,8,6,1,6
2022-04-28,16,15,10,7,1,6
2022-04-29,14,15,7,11,3,6
2022-04-30,16,10,21,3,1,5
2022-05-01,6,18,24,3,1,6
2022-05-02,14,26,30,7,3,6
2022-05-03,17,47,36,15,7,7
2022-05-04,28,42,29,17,6,6
2022-05-05,28,37,23,17,4,6
2022-05-06,26,19,5,20,4,6
2022-05-07,22,13,12,14,4,5
2022-05-08,13,16,11,9,2,6
2022-05-09,18,10,10,6,1,6
2022-05-10,14,15,17,5,1,6
2022-05-11,15,16,9,10,2,6
2022-05-12,18,18,12,18,3,7
2022-05-13,18,19,12,10,3,8
2022-05-14,11,19,13,10,3,7
2022-05-15,14,10,18,3,1,6
