date, pm25, pm10, o3, no2, so2, co
2023/6/4, , 4, , 1, 6, 1
2023/6/5, , 4, , 1, 6, 2
2023/6/6, , 4, , 2, 6, 2
2023/6/7, , 4, , 2, 6, 2
2023/6/8, , 4, , 2, 6, 3
2023/6/9, , 4, , 2, 6, 3
2023/6/10, , 4, , 2, 7, 2
2023/6/11, , 5, , 1, 6, 2
2023/6/12, , 4, , 2, 6, 2
2023/6/13, , 4, , 2, 6, 2
2023/6/14, , 4, , 1, 6, 2
2023/6/15, , 4, , 1, 6, 1
2023/6/16, , 4, , 2, 6, 2
2023/6/17, , 4, , 2, 6, 2
2023/6/18, , 4, , 2, 6, 1
2023/6/19, , 4, , 1, 6, 2
2023/6/20, , 4, , 2, 6, 2
2023/6/21, , 5, , 1, 6, 2
2023/6/22, , 4, , 2, 6, 1
2023/1/2, , 5, , 5, 1, 4
2023/1/3, , 4, , 4, 1, 3
2023/1/4, , 4, , 5, , 3
2023/1/5, , 4, , , , 
2023/1/30, , 4, , 7, 4, 5
2023/1/31, , 5, , 8, 4, 6
2023/2/1, , 5, , 9, 5, 6
2023/2/2, , 5, , , , 
2023/2/23, , 4, , 7, 5, 3
2023/2/24, , 5, , , , 
2023/2/26, , 5, , 6, 4, 3
2023/2/27, , 5, , 6, 4, 3
2023/2/28, , 5, , 6, 5, 3
2023/3/1, , 4, , 7, 5, 3
2023/3/2, , 4, , 7, 4, 3
2023/3/3, , 4, , 8, 4, 2
2023/3/4, , 4, , 7, 4, 4
2023/3/5, , 4, , 8, 4, 3
2023/3/6, , 4, , 8, 5, 4
2023/3/7, , 4, , 7, 4, 3
2023/3/8, , 4, , 8, 5, 4
2023/3/9, , 4, , 8, 5, 3
2023/3/10, , 4, , 7, 5, 3
2023/3/11, , 4, , 6, 4, 3
2023/3/12, , 4, , 7, 5, 3
2023/3/13, , 4, , 5, 4, 3
2023/3/14, , 4, , 4, 5, 3
2023/3/15, , 3, , 4, 5, 3
2023/3/16, , 4, , 4, 5, 3
2023/3/17, , 4, , 4, 5, 3
2023/3/18, , 4, , 3, 5, 2
2023/3/19, , 3, , 4, 4, 3
2023/3/20, , 4, , 4, 5, 3
2023/3/21, , 3, , 3, 5, 3
2023/3/22, , 4, , 4, 6, 3
2023/3/23, , 5, , 3, 6, 3
2023/3/24, , 5, , 3, 6, 2
2023/3/25, , 4, , 3, 6, 3
2023/3/26, , 5, , 4, 7, 3
2023/3/27, , 4, , 4, 6, 3
2023/3/28, , 5, , 3, 6, 2
2023/3/29, , 4, , 4, 7, 3
2023/3/30, , 4, , 4, 6, 3
2023/3/31, , 5, , 3, 6, 3
2022/10/4, , 6, , 3, , 4
2022/10/5, , 7, , 3, , 5
2022/10/6, , 6, , 3, 1, 4
2022/10/7, , 6, , 2, 1, 3
2022/10/11, , 7, , 3, , 5
2022/10/22, , 6, , 3, 1, 5
2022/10/23, , 6, , 3, 1, 4
2022/10/25, , 6, , 3, 3, 5
2022/10/27, , 7, , 3, 1, 4
2022/11/5, , 5, , 4, 1, 5
2022/11/6, , 4, , 4, 1, 7
2022/11/11, , 3, , 5, 49, 6
2022/11/13, , 4, , 3, 2, 5
2022/11/14, , 3, , 3, 2, 5
2022/11/15, , 4, , 3, 2, 5
2022/11/16, , 4, , 3, 3, 5
2022/11/17, , 4, , 2, 8, 4
2022/11/18, , 3, , 3, 1, 4
2022/11/19, , 3, , 2, 1, 3
2022/11/20, , 3, , 3, 1, 5
2022/11/21, , 3, , 4, 1, 5
2022/11/22, , 3, , 8, 1, 5
2022/11/24, , 3, , 10, 1, 6
2022/11/26, , 3, , 8, 1, 5
2022/11/27, , 3, , 8, 1, 5
2022/11/30, , 3, , 6, 1, 4
2022/12/1, , 4, , 7, 1, 4
2022/12/3, , 4, , 6, 1, 4
2022/12/4, , 3, , 6, 1, 4
2022/12/5, , 4, , 19, 1, 3
2022/12/6, , 4, , 5, 1, 3
2022/12/7, , 4, , 5, 1, 4
2022/12/9, , 4, , 3, , 2
2022/12/27, , 6, , , 1, 6
2022/12/28, , 5, , 8, 1, 4
2022/7/5, , 9, , 5, 70, 15
2022/9/3, , 2, , 3, , 3
2022/9/18, , 7, , 2, , 3
2022/9/26, , 6, , 2, 1, 4
2022/9/28, , 7, , 2, 1, 4
2022/6/20, , 8, , 7, 1, 4
2022/2/2, , 17, 31, 3, 3, 4
2021/12/27, , 10, , 2, 16, 5
2023/10/31, , , , 4, 4, 2
2023/7/2, , , , 1, 7, 
2023/1/1, , , , 7, 1, 4
2023/1/29, , , , 6, 4, 3
2023/2/22, , , , 6, 5, 4
2023/2/25, , , , 6, 4, 3
2023/1/28, , , , , , 3
