địa điểm trạm đo,date,pm25,pm10,o3,no2,so2,co,aqi,mức độ ô nhiễm
Thanh Xuân,2022-06-21,123.3,78.53,0,0,0,0,123.3,Không tốt cho người nhạy cảm
Thanh Xuân,2022-06-22,104.97,60.15,0,0,0,0,104.97,Không tốt cho người nhạy cảm
Thanh Xuân,2022-06-23,118.47,75.42,0,0,0,0,118.47,Không tốt cho người nhạy cảm
Thanh Xuân,2022-06-24,177.6,133.27,0,0,0,0,177.6,Không tốt
Thanh Xuân,2022-06-25,121.65,74.43,0,0,0,0,121.65,Không tốt cho người nhạy cảm
Thanh Xuân,2022-06-26,136.23,90.5,0,0,0,0,136.23,Không tốt cho người nhạy cảm
Thanh Xuân,2022-06-27,108.73,61.6,0,0,0,0,108.73,Không tốt cho người nhạy cảm
Thanh Xuân,2022-06-28,91.77,46.43,0,0,0,0,91.77,Vừa Phải
Thanh Xuân,2022-06-29,118.27,74.23,0,0,0,0,118.27,Không tốt cho người nhạy cảm
Thanh Xuân,2022-06-30,97.77,53.87,0,0,0,0,97.77,Vừa Phải
Thanh Xuân,2022-07-01,184.5,140.07,0,0,0,0,184.5,Không tốt
Thanh Xuân,2022-07-02,83.17,36.7,0,0,0,0,83.17,Vừa Phải
Thanh Xuân,2022-07-03,80.07,36.5,0,0,0,0,80.07,Vừa Phải
Thanh Xuân,2022-07-04,135.33,91.33,0,0,0,0,135.33,Không tốt cho người nhạy cảm
Thanh Xuân,2022-07-05,107.07,60.15,0,0,0,0,107.07,Không tốt cho người nhạy cảm
Thanh Xuân,2022-07-06,134.9,94.47,0,0,0,0,134.9,Không tốt cho người nhạy cảm
Thanh Xuân,2022-07-07,101.93,57.1,0,0,0,0,101.93,Không tốt cho người nhạy cảm
Thanh Xuân,2022-07-08,213.03,173.83,0,0,0,0,213.03,Rất không tốt
Thanh Xuân,2022-07-09,143.08,100.27,0,0,0,0,143.08,Không tốt cho người nhạy cảm
Thanh Xuân,2022-07-10,86.27,43.8,0,0,0,0,86.27,Vừa Phải
Thanh Xuân,2022-07-11,85.47,39.6,0,0,0,0,85.47,Vừa Phải
Thanh Xuân,2022-07-12,81.47,36.55,0,0,0,0,81.47,Vừa Phải
Thanh Xuân,2022-07-13,104.03,59.1,0,0,0,0,104.03,Không tốt cho người nhạy cảm
Thanh Xuân,2022-07-14,158.03,117.8,0,0,0,0,158.03,Không tốt
Thanh Xuân,2022-07-15,144.43,99.1,0,0,0,0,144.43,Không tốt cho người nhạy cảm
Thanh Xuân,2022-07-16,144.37,98.1,0,0,0,0,144.37,Không tốt cho người nhạy cảm
Thanh Xuân,2022-07-17,127.2,81.0,0,0,0,0,127.2,Không tốt cho người nhạy cảm
Thanh Xuân,2022-07-18,77.47,33.37,0,0,0,0,77.47,Vừa Phải
Thanh Xuân,2022-07-19,74.13,29.07,0,0,0,0,74.13,Vừa Phải
Thanh Xuân,2022-07-20,99.77,55.23,0,0,0,0,99.77,Vừa Phải
Thanh Xuân,2022-07-21,71.75,25.13,0,0,0,0,71.75,Vừa Phải
Thanh Xuân,2022-07-22,87.77,40.97,0,0,0,0,87.77,Vừa Phải
Thanh Xuân,2022-07-23,82.4,38.57,0,0,0,0,82.4,Vừa Phải
Thanh Xuân,2022-07-24,87.03,40.03,0,0,0,0,87.03,Vừa Phải
Thanh Xuân,2022-07-25,109.12,61.77,0,0,0,0,109.12,Không tốt cho người nhạy cảm
Thanh Xuân,2022-07-26,78.87,33.87,0,0,0,0,78.87,Vừa Phải
Thanh Xuân,2022-07-27,118.16,71.93,0,0,0,0,118.16,Không tốt cho người nhạy cảm
Thanh Xuân,2022-07-28,167.0,124.57,0,0,0,0,167.0,Không tốt
Thanh Xuân,2022-07-29,98.33,53.87,0,0,0,0,98.33,Vừa Phải
Thanh Xuân,2022-07-30,89.88,45.87,0,0,0,0,89.88,Vừa Phải
Thanh Xuân,2022-07-31,136.77,91.3,0,0,0,0,136.77,Không tốt cho người nhạy cảm
Thanh Xuân,2022-08-01,141.2,100.67,0,0,0,0,141.2,Không tốt cho người nhạy cảm
Thanh Xuân,2022-08-02,94.87,48.3,0,0,0,0,94.87,Vừa Phải
Thanh Xuân,2022-08-03,95.9,49.56,0,0,0,0,95.9,Vừa Phải
Thanh Xuân,2022-08-04,99.83,54.53,0,0,0,0,99.83,Vừa Phải
Thanh Xuân,2022-08-05,107.68,62.72,0,0,0,0,107.68,Không tốt cho người nhạy cảm
Thanh Xuân,2022-08-06,84.58,37.47,0,0,0,0,84.58,Vừa Phải
Thanh Xuân,2022-08-07,83.46,40.5,0,0,0,0,83.46,Vừa Phải
Thanh Xuân,2022-08-08,162.83,122.02,0,0,0,0,162.83,Không tốt
Thanh Xuân,2022-08-09,136.5,92.97,0,0,0,0,136.5,Không tốt cho người nhạy cảm
Thanh Xuân,2022-08-10,96.6,52.0,0,0,0,0,96.6,Vừa Phải
Thanh Xuân,2022-08-11,71.9,26.33,0,0,0,0,71.9,Vừa Phải
Thanh Xuân,2022-08-12,210.63,182.93,0,0,0,0,210.63,Rất không tốt
Thanh Xuân,2022-08-13,90.9,47.3,0,0,0,0,90.9,Vừa Phải
Thanh Xuân,2022-08-14,120.17,74.3,0,0,0,0,120.17,Không tốt cho người nhạy cảm
Thanh Xuân,2022-08-15,95.12,49.83,0,0,0,0,95.12,Vừa Phải
Thanh Xuân,2022-08-16,126.03,81.3,0,0,0,0,126.03,Không tốt cho người nhạy cảm
Thanh Xuân,2022-08-17,87.67,45.33,0,0,0,0,87.67,Vừa Phải
Thanh Xuân,2022-08-18,97.27,54.5,0,0,0,0,97.27,Vừa Phải
Thanh Xuân,2022-08-19,101.12,57.87,0,0,0,0,101.12,Không tốt cho người nhạy cảm
Thanh Xuân,2022-08-20,78.43,34.17,0,0,0,0,78.43,Vừa Phải
Thanh Xuân,2022-08-21,320.97,291.0,0,0,0,0,320.97,Nguy hiểm
Thanh Xuân,2022-08-22,130.27,83.77,0,0,0,0,130.27,Không tốt cho người nhạy cảm
Thanh Xuân,2022-08-23,162.87,119.27,0,0,0,0,162.87,Không tốt
Thanh Xuân,2022-08-24,152.5,110.43,0,0,0,0,152.5,Không tốt
Thanh Xuân,2022-08-25,94.33,49.7,0,0,0,0,94.33,Vừa Phải
