date,pm25,pm10
31/08/2021,32.33,57.17
1/09/2021,37.08,52.9
2/09/2021,33.22,47.4
3/09/2021,46.22,64.84
4/09/2021,35.5,51.38
5/09/2021,15,24.73
6/09/2021,43.28,75.34
7/09/2021,38.08,66.84
8/09/2021,39.65,55.28
9/09/2021,38.25,59.6
10/09/2021,34.78,65.72
11/09/2021,77.25,103.95
12/09/2021,97.82,144.5
13/09/2021,67.55,110.18
14/09/2021,30.02,45.6
15/09/2021,48.22,75.63
16/09/2021,27.55,45.42
17/09/2021,30.13,57
18/09/2021,48.47,85.7
19/09/2021,40.36,66.18
20/09/2021,44.83,71.33
21/09/2021,49.8,78.78
22/09/2021,38.47,68.03
23/09/2021,43.75,87.75
24/09/2021,24.63,60.1
25/09/2021,34.42,47.8
26/09/2021,28.5,44.03
27/09/2021,70.65,127.95
28/09/2021,64.97,124.63
29/09/2021,41.78,61.78
30/09/2021,39.95,71.65
1/10/2021,43.7,64.15
2/10/2021,41.28,68.87
3/10/2021,63.78,104
4/10/2021,41.78,65.65
5/10/2021,34.4,113.5
6/10/2021,66.75,114.2
7/10/2021,70.63,118.57
8/10/2021,34.88,60.97
9/10/2021,36.67,70.03
10/10/2021,11.7,31.3
11/10/2021,15.5,39.5
12/10/2021,10.65,23.45
13/10/2021,12.93,31.6
14/10/2021,9.65,23.8
15/10/2021,6,16.02
16/10/2021,7.68,13.23
17/10/2021,7.93,21.45
18/10/2021,28.83,59.28
19/10/2021,91.6,232.3
20/10/2021,97.35,226.38
21/10/2021,45.3,104.5
22/10/2021,15.1,34.33
23/10/2021,50,87.72
24/10/2021,49.58,102.68
25/10/2021,77.78,143.13
27/10/2021,172.52,296.42
28/10/2021,65.59,110.5
29/10/2021,27.38,68.5
30/10/2021,17.48,43.75
31/10/2021,45.83,76.45
1/11/2021,13.68,30.83
2/11/2021,30.35,67.95
3/11/2021,66.3,172.52
4/11/2021,41.72,86.75
5/11/2021,41.33,88.88
6/11/2021,35.6,66.47
7/11/2021,57.9,72.8
8/11/2021,24.27,54.63
9/11/2021,49.45,94.65
10/11/2021,53.28,107.55
11/11/2021,67.27,127.8
12/11/2021,31.75,62.35
13/11/2021,47.97,100.32
14/11/2021,90.22,155.02
15/11/2021,128.35,218.18
16/11/2021,178.32,284.02
17/11/2021,89.05,159.69
18/11/2021,101.13,183.98
19/11/2021,100.45,206.88
20/11/2021,124.7,266.1
21/11/2021,51.03,81.45
22/11/2021,13.02,28.7
23/11/2021,26.27,46.58
24/11/2021,21.73,43.92
25/11/2021,53.65,109.57
26/11/2021,59.22,112.13
27/11/2021,51.28,87.32
28/11/2021,99.9,188.27
29/11/2021,109.85,179.35
30/11/2021,34.25,59.65
1/12/2021,187.02,372.88
2/12/2021,91.4,181.57
3/12/2021,46.78,88.13
4/12/2021,98.85,198.93
5/12/2021,100.3,191.8
6/12/2021,106.93,224.85
7/12/2021,157.07,289.08
8/12/2021,129.72,220.65
9/12/2021,144.02,231.02
10/12/2021,121.45,184.43
11/12/2021,139.18,221.85
12/12/2021,130.47,243.07
13/12/2021,66.75,131.8
14/12/2021,134.72,243.38
15/12/2021,170,305.27
16/12/2021,190.63,336.8
17/12/2021,86.35,159.88
18/12/2021,48.95,108.1
19/12/2021,112.6,235.57
20/12/2021,48.75,107.32
21/12/2021,131.15,257.63
22/12/2021,113,202.9
23/12/2021,132.65,266.25
24/12/2021,159.5,305.38
25/12/2021,139.52,315.2
26/12/2021,85.57,157.93
27/12/2021,23.67,47.75
28/12/2021,63.55,120.7
29/12/2021,40.33,75.4
30/12/2021,43.03,88.15
31/12/2021,53.2,99.78
1/01/2022,80.81,171.13
2/01/2022,143.4,300.3
3/01/2022,172.93,323.08
4/01/2022,254.15,428.92
5/01/2022,86.3,164.5
6/01/2022,86.7,168.65
7/01/2022,76.34,150.22
8/01/2022,106.45,198.98
9/01/2022,45.58,91.13
10/01/2022,76.72,133.55
11/01/2022,71.38,144.07
12/01/2022,127.8,236.05
13/01/2022,110.97,221.13
14/01/2022,173.3,325.27
15/01/2022,133.55,260.95
16/01/2022,113.88,214.5
17/01/2022,17.13,36.75
18/01/2022,109.5,175.4
19/01/2022,60.13,122.9
20/01/2022,95.5,199.18
21/01/2022,105.7,200.1
22/01/2022,116.15,275.14
23/01/2022,97.25,239.63
24/01/2022,77.55,195.2
25/01/2022,58.78,129.19
26/01/2022,307.38,668.75
27/01/2022,88.5,226.63
28/01/2022,54.42,105.85
29/01/2022,68.22,137.47
30/01/2022,40.9,73.03
31/01/2022,17.7,33.6
1/02/2022,16.67,37
2/02/2022,28.45,72.06
3/02/2022,27.5,54.38
4/02/2022,64.81,116.78
5/02/2022,64.84,118.68
6/02/2022,57.33,133.8
7/02/2022,95.8,182.13
8/02/2022,52.13,78.45
9/02/2022,26.6,50.72
10/02/2022,63.25,150.68
11/02/2022,119.8,268.39
12/02/2022,36.83,64.3
13/02/2022,18.57,44.08
14/02/2022,46.95,90.25
15/02/2022,69.25,137.1
16/02/2022,77.72,223.2
17/02/2022,111.85,277.2
18/02/2022,61.3,190.6
19/02/2022,50.33,98.3
20/02/2022,34.92,74.73
21/02/2022,9.85,22.08
22/02/2022,13.9,34.08
23/02/2022,41.8,83.85
24/02/2022,64.9,139.85
25/02/2022,75.95,143.32
26/02/2022,143.55,265.5
27/02/2022,158.69,297.42
28/02/2022,135.57,247.73
1/03/2022,137.69,282.02
2/03/2022,153.3,318.38
