date,median
2022-06-09,24.8
2022-06-10,14.57
2022-06-11,33.67
2022-06-12,16.25
2022-06-13,9.25
2022-06-14,6.81
2022-06-15,7.03
2022-06-16,5.95
2022-06-17,5.09
2022-06-18,4.54
2022-06-19,4.18
2022-06-20,5.18
2022-06-21,5.65
2022-06-22,11
2022-06-23,23.48
2022-06-24,7.59
2022-06-25,7.93
2022-06-26,10.64
2022-06-27,7.55
2022-06-28,9.89
2022-06-29,33.45
2022-06-30,25.15
2022-07-01,10.73
2022-07-02,5.68
2022-07-03,11.32
2022-07-04,17.55
2022-07-05,9.23
2022-07-06,33.09
2022-07-07,5.7
2022-07-08,21.75
2022-07-09,17.77
2022-07-10,16.87
2022-07-11,7.78
2022-07-12,7
2022-07-13,8.48
2022-07-14,3.97
2022-07-15,9.23
2022-07-16,5.97
2022-07-17,9.19
2022-07-18,8.98
2022-07-19,6.43
2022-07-20,6.4
2022-07-21,5.19
2022-07-22,6.37
2022-07-23,10.65
2022-07-24,7.07
2022-07-25,6.78
2022-07-26,8.55
2022-07-27,10.63
2022-07-28,20.13
2022-07-29,21.5
2022-07-30,12.2
2022-07-31,12.52
2022-08-01,12.73
2022-08-02,11.65
2022-08-03,12.52
2022-08-04,9.63
2022-08-05,13.7
2022-08-06,7.88
2022-08-07,11.32
2022-08-08,7.4
2022-08-09,12.43
2022-08-10,4.59
2022-08-11,4.9
2022-08-12,30.89
2022-08-13,26.39
2022-08-14,11.38
2022-08-15,11.35
2022-08-16,12.93
2022-08-17,13.69
2022-08-18,23.44
2022-08-19,30.82
2022-08-20,8.75
2022-08-21,5.73
2022-08-22,7.04
2022-08-23,17.27
2022-08-24,45.7
2022-08-25,5.72
2022-08-26,5.15
2022-08-30,7.9
2022-08-31,15.1
2022-09-01,13.43
2022-09-02,20.52
2022-09-03,31.4
2022-09-04,6.45
2022-09-05,13.4
2022-09-06,15.73
2022-09-07,29.38
2022-09-08,8.9
2022-09-09,27.64
2022-09-10,24.57
2022-09-11,16.66
2022-09-12,24.9
2022-09-13,39.5
2022-09-14,28.48
2022-09-15,27.4
2022-09-16,22.27
2022-09-17,21
2022-09-18,13.25
2022-09-19,33.75
2022-09-20,23.12
2022-09-21,35.35
2022-09-22,11.19
2022-09-23,19.12
2022-09-24,24.4
2022-09-25,20.84
2022-09-26,53.15
2022-09-27,39.92
2022-09-28,34.53
2022-09-29,20.36
2022-09-30,16.02
2022-10-01,6.5
2022-10-02,7.95
2022-10-03,22.96
2022-10-04,22.63
2022-10-05,23.96
2022-10-06,22.7
2022-10-14,30.55
2022-10-15,27.85
2022-10-16,13.48
2022-10-17,16.88
2022-10-18,16.43
2022-10-21,7.57
2022-10-22,16.84
2022-10-23,37.42
2022-10-24,40.78
2022-10-25,53.45
2022-10-26,59.65
2022-10-27,16.44
2022-10-28,40.45
2022-10-29,66.63
2022-10-30,27
2022-10-31,6.83
2022-11-01,13.46
2022-11-02,17.73
2022-11-03,45.96
2022-11-04,33.86
2022-11-05,35.02
2022-11-06,52.78
2022-11-07,63.88
2022-11-08,63.29
2022-11-09,46.82
2022-11-10,77.72
2022-11-11,33.74
2022-11-12,24.7
2022-11-13,34.15
2022-11-14,39
2022-11-15,46.25
2022-11-16,18.42
2022-11-17,16.14
2022-11-18,14.25
2022-11-19,17.73
2022-11-20,30.13
2022-11-21,52
2022-11-22,43.08
2022-11-23,30.97
2022-11-24,13.6
2022-11-25,36.56
2022-11-26,35.17
2022-11-27,7.57
2022-11-28,15.52
2022-11-29,15.93
2022-11-30,7.4
2022-12-01,3.14
2022-12-02,8.1
2022-12-03,32.65
2022-12-04,6.02
2022-12-05,10.34
2022-12-06,46.25
2022-12-07,35.94
2022-12-08,25.76
2022-12-09,34.38
2022-12-10,34.97
2022-12-11,42
2022-12-12,51.5
2022-12-13,41.5
2022-12-14,46.67
2022-12-15,54.51
2022-12-16,51.65
2022-12-17,11.79
2022-12-18,29.73
2022-12-19,38.25
2022-12-20,51.36
2022-12-21,51.26
2022-12-22,43.41
2022-12-23,24.85
2022-12-24,39.29
2022-12-25,34.97
2022-12-26,58.47
2022-12-27,35.28
2022-12-28,6.9
2022-12-29,10.9
2022-12-30,20.07
2022-12-31,32.03
2023-01-01,44.03
2023-01-02,36.4
2023-01-03,41.03
2023-01-04,64.25
2023-01-05,42.9
2023-01-06,19.66
2023-01-07,47.55
2023-01-08,66.06
2023-01-09,116.03
2023-01-10,70.38
2023-01-11,48.53
2023-01-12,38.88
2023-01-13,38.9
2023-01-14,57.89
2023-01-15,9.35
2023-01-16,18.3
2023-01-17,19.85
2023-01-18,23.77
2023-01-19,46.99
2023-01-20,89.95
2023-01-21,93.47
2023-01-22,94.11
2023-01-23,38.92
2023-01-24,17.42
2023-01-25,31.9
2023-01-26,42.4
2023-01-27,21.23
2023-01-28,18.77
2023-01-29,30.98
2023-01-30,44.82
2023-01-31,28.63
2023-02-01,38.14
2023-02-02,51.29
2023-02-03,24.7
2023-02-04,31.77
2023-02-05,26.39
2023-02-06,30.9
2023-02-07,28.05
2023-02-08,22.32
2023-02-09,24.98
2023-02-10,28.8
2023-02-11,30.13
2023-02-12,44.58
2023-02-13,37.5
2023-02-14,19.42
2023-02-15,26.55
2023-02-16,40.67
2023-02-17,71.72
2023-02-18,42.43
2023-02-19,29.67
2023-02-20,49.78
2023-02-21,47.17
2023-02-22,30.65
2023-02-23,33.28
2023-02-24,13.43
2023-02-25,15.77
2023-02-26,38.88
2023-02-27,54.25
2023-02-28,52.22
2023-03-01,62.55
2023-03-02,75.06
2023-03-03,61.5
2023-03-04,40.4
2023-03-05,74.69
2023-03-06,46.2
2023-03-07,33.57
2023-03-08,44.96
2023-03-10,63.06
2023-03-11,50.55
2023-03-12,48.46
2023-03-13,28.85
2023-03-14,42.5
2023-03-15,46.08
2023-03-16,21.67
2023-03-17,27.77
2023-03-18,34.08
2023-03-19,14.93
2023-03-20,37.13
2023-03-21,60.64
2023-03-22,47.63
2023-03-23,50.9
2023-03-24,52.01
2023-03-25,38.57
2023-03-26,18.89
2023-03-27,10
2023-03-28,22.39
2023-03-29,23.17
2023-03-30,37.13
2023-03-31,43.15
2023-04-01,23.5
2023-04-02,29.13
2023-04-03,34.58
2023-04-04,44.5
2023-04-05,51.97
2023-04-06,43.42
2023-04-07,21.24
2023-04-08,27.33
2023-04-09,56.68
2023-04-10,68.3
2023-04-11,43.25
2023-04-12,35.85
2023-04-13,31.04
2023-04-14,44.92
2023-04-15,51.6
2023-04-16,44.69
2023-04-17,41.2
2023-04-18,42.54
2023-04-19,46.6
2023-04-20,49.22
2023-04-21,64.53
2023-04-22,40.97
2023-04-23,34.14
2023-04-24,26.16
2023-04-25,7.6
2023-04-26,18.63
2023-04-27,20.5
2023-04-28,17.62
2023-04-29,7.78
2023-04-30,8.11
2023-05-01,15.9
2023-05-02,19.94
2023-05-03,12.2
2023-05-04,24.08
2023-05-05,24.48
2023-05-06,26.99
2023-05-07,27.73
2023-05-08,17.17
2023-05-09,31.08
2023-05-10,17.92
2023-05-11,6.94
2023-05-12,6.25
2023-05-13,8.1
2023-05-14,16.59
2023-05-15,21.38
2023-05-16,29.25
2023-05-17,29.35
2023-05-18,30.55
2023-05-19,35
2023-05-20,31.98
2023-05-21,30.38
2023-05-22,34.14
2023-05-23,28.69
2023-05-24,34.82
2023-05-25,15.84
2023-05-26,11.98
2023-05-27,11.3
2023-05-28,11.53
2023-05-29,13.98
2023-05-30,15.79
2023-05-31,22.1
2023-06-01,22.6
2023-06-02,17.3
2023-06-03,15.65
2023-06-04,16.54
2023-06-05,16.6
2023-06-06,23.17
2023-06-07,23.23
2023-06-08,32.17
2023-06-09,13.23
2023-06-10,30.83
2023-06-11,29.83
2023-06-12,25.23
2023-06-13,14.87
2023-06-14,13.27
2023-06-15,13.18
2023-06-16,8.35
2023-06-17,7.72
2023-06-18,7.32
2023-06-19,10.6
2023-06-20,7.53
2023-06-21,13.12
2023-06-22,7.78
2023-06-23,9.28
2023-06-24,10.4
2023-06-25,9.27
2023-06-26,8.68
2023-06-27,6.2
2023-06-28,7.52
2023-06-29,10.57
2023-06-30,8.48
2023-07-01,8.86
2023-07-02,5.94
2023-07-03,8.98
2023-07-04,5.7
2023-07-05,6.43
2023-07-06,4.88
2023-07-10,9.57
