date, pm25, pm10, o3, no2, so2, co
2023/2/2, 116, , , , , 
2023/2/10, 32, 16, 8, 7, 19, 1
2023/2/11, 24, 17, 9, 4, 21, 1
2023/2/12, 27, 33, 15, 7, 25, 1
2023/2/13, 47, 36, 12, 3, 27, 3
2023/2/14, 53, 43, 16, 5, 31, 3
2023/2/15, 75, 60, 15, 6, 22, 3
2023/2/16, 106, 70, 17, 12, 15, 4
2023/2/17, 139, 60, 20, 14, 15, 3
2023/2/18, 99, 57, 14, 9, 14, 3
2023/2/19, 102, 49, 22, 8, 17, 4
2023/2/20, 87, 54, 25, 26, 20, 4
2023/2/21, 86, 34, 26, 21, 19, 2
2023/2/22, 41, 26, 19, 15, 16, 2
2023/2/23, 33, 22, 14, 8, 16, 2
2023/2/24, 28, 20, 22, 5, 15, 2
2023/2/25, 23, 44, 19, 9, 15, 2
2023/2/26, 46, 39, 21, 11, 17, 3
2023/2/27, 54, 41, 18, 10, 17, 2
2023/2/28, 54, 37, 11, 13, 15, 2
2023/3/1, 49, 53, 18, 13, 15, 3
2023/3/2, 86, 49, 19, 11, 14, 3
2023/3/3, 71, 38, 15, 6, 14, 3
2023/3/4, 54, 56, 23, 9, 16, 4
2023/3/5, 93, 58, 19, 17, 18, 3
2023/3/6, 80, 42, 17, 22, 21, 2
2023/3/7, 44, 43, 7, 19, 18, 2
2023/3/8, 45, 44, 13, 7, 16, 2
2023/3/9, 61, 48, 13, 11, 17, 2
2023/3/10, 64, 46, 9, 16, 18, 2
2023/3/11, 52, 58, 12, 15, 18, 3
2023/3/12, 83, 52, 13, 4, 18, 2
2023/3/13, 47, 67, 17, 12, 18, 3
2023/3/14, 86, 46, 9, 20, 9, 4
2023/3/15, 61, 23, 8, 17, 7, 2
2023/3/16, 28, 19, 6, 8, 8, 1
2023/3/17, 24, 26, 8, 7, 9, 1
2023/3/18, 28, 28, 6, 9, 9, 1
2023/3/19, 31, 16, 4, 7, 10, 1
2023/3/20, 21, 14, 3, 5, 10, 1
2023/3/21, 21, 38, 7, 10, 10, 2
2023/3/22, 50, 38, 6, 11, 10, 2
2023/3/23, 48, 34, 4, 11, 10, 2
2023/3/24, 43, 25, 2, 12, 11, 1
2023/3/25, 36, 14, 4, 2, 12, 2
2023/3/26, 23, 8, 9, 2, 13, 2
2023/3/27, 11, 11, 9, 2, 13, 2
2023/3/28, 16, 9, 7, 2, 14, 2
2023/3/29, 15, 12, 6, 6, 15, 2
2023/3/30, 16, 30, 3, 17, 18, 4
2023/3/31, 42, 16, 2, 15, 15, 4
2022/10/7, 33, 29, 14, 7, 3, 2
2022/10/8, 44, 24, 13, 2, 3, 1
2022/10/9, 35, 17, 16, 3, 3, 1
2022/10/10, 20, 33, 25, 6, 5, 1
2022/10/11, 45, 37, 28, 8, 6, 2
2022/10/12, 52, 50, 33, 6, 5, 2
2022/10/13, 73, 48, 27, 8, 4, 3
2022/10/14, 77, 51, 31, 7, 4, 2
2022/10/15, 80, 60, 26, 8, 4, 3
2022/10/16, 105, 49, 25, 6, 4, 2
2022/10/17, 81, 56, 33, 6, 5, 2
2022/10/18, 92, 51, 24, 6, 5, 2
2022/10/19, 90, 15, 17, 3, 4, 1
2022/10/20, 28, 32, 6, 9, 8, 5
2022/10/21, 52, 31, 23, 7, 6, 3
