date,max
2022-06-16,86.68
2022-06-17,90.6
2022-06-18,41.83
2022-06-19,138.5
2022-06-20,129.65
2022-06-21,139.83
2022-06-22,26.45
2022-06-23,56.2
2022-06-24,42.35
2022-06-25,19.2
2022-06-26,21.1
2022-06-27,26.48
2022-06-28,32.78
2022-06-29,57.63
2022-06-30,81.06
2022-07-01,32.9
2022-07-02,23.42
2022-07-03,36.17
2022-07-04,40.83
2022-07-05,31.1
2022-07-06,71.9
2022-07-07,15.52
2022-07-08,48.6
2022-07-09,47.55
2022-07-10,47.9
2022-07-11,37.58
2022-07-12,31.8
2022-07-13,47.42
2022-07-14,32.03
2022-07-15,49
2022-07-16,24.67
2022-07-17,32.65
2022-07-18,28.02
2022-07-19,35.13
2022-07-20,42.58
2022-07-21,18.8
2022-07-22,55.08
2022-07-23,54.97
2022-07-24,27.3
2022-07-25,22.23
2022-07-26,29.63
2022-07-27,47.08
2022-07-28,69.34
2022-07-29,63.05
2022-07-30,55.25
2022-07-31,50.9
2022-08-01,34.85
2022-08-02,34.85
2022-08-03,54.25
2022-08-04,38.4
2022-08-05,66.2
2022-08-06,22.17
2022-08-07,31.77
2022-08-08,35.4
2022-08-09,56.3
2022-08-10,27.92
2022-08-11,23.88
2022-08-12,67.09
2022-08-13,70.34
2022-08-14,71.53
2022-08-15,36.08
2022-08-16,36.1
2022-08-17,54.7
2022-08-18,92.57
2022-08-19,81.43
2022-08-20,34.47
2022-08-21,84.35
2022-08-30,38.38
2022-08-31,78.09
2022-09-01,79.03
2022-09-02,75.4
2022-09-03,250.55
2022-09-04,38.72
2022-09-05,46.45
2022-09-06,78.55
2022-09-07,80
2022-09-08,33.85
2022-09-09,55.47
2022-09-10,58.42
2022-09-11,55.38
2022-09-12,63.83
2022-09-13,125.18
2022-09-14,122.78
2022-09-15,72.75
2022-09-16,76.84
2022-09-17,69.93
2022-09-18,107.78
2022-09-19,130.75
2022-09-20,69.5
2022-09-21,165.68
2022-09-22,66.65
2022-09-23,58.58
2022-09-24,67.65
2022-09-25,63.2
2022-09-26,136.82
2022-09-27,131.38
2022-09-28,109.47
2022-09-29,64.87
2022-09-30,35.17
2022-10-01,31.85
2022-10-02,70.7
2022-10-03,73.63
