date,median
2023-09-21,36
2023-09-22,36.75
2023-09-23,34.1
2023-09-24,48.7
2023-09-25,50.9
2023-09-26,41.3
2023-09-27,32.85
2023-09-28,39.1
2023-09-29,54.2
2023-09-30,52.6
2023-10-01,41.4
2023-10-02,45.5
2023-10-03,50.75
2023-10-04,48.3
2023-10-05,48.85
2023-10-06,45.8
2023-10-07,27
2023-10-08,32.79
2023-10-09,34.29
2023-10-10,33
2023-10-11,42.2
2023-10-12,39.79
2023-10-13,55
2023-10-14,38.54
2023-10-15,42.9
2023-10-16,67.25
2023-10-17,78.9
2023-10-18,115.6
2023-10-19,38.9
2023-10-20,36.29
2023-10-21,35.4
2023-10-22,55.6
2023-10-23,59.95
2023-10-24,107.75
2023-10-25,69.9
2023-10-26,64.5
2023-10-27,71.65
2023-10-28,48.1
2023-10-29,40.1
2023-10-30,48.1
2023-10-31,54.9
2023-11-01,79.2
2023-11-02,73.9
2023-11-03,47.8
2023-11-04,37.65
2023-11-05,40.5
2023-11-06,37.2
2023-11-07,49.7
2023-11-08,63.2
2023-11-09,47.7
2023-11-10,44.8
2023-11-11,41.6
2023-11-12,36.7
2023-11-13,23.1
2023-11-14,39.7
2023-11-15,58.4
2023-11-16,27.95
2023-11-17,49.15
2023-11-18,77.7
2023-11-19,94.4
2023-11-20,124.7
2023-11-21,110.4
2023-11-22,149.85
2023-11-23,89.5
2023-11-24,116.2
2023-11-25,111.3
