,địa điểm trạm đo,date,pm25,pm10,o3,no2,so2,co,aqi,mức độ ô nhiễm
165,Lai Cách,2022-06-13,4,2,16,4,4,2,16,Tốt
166,Lai Cách,2022-06-14,3,3,19,2,4,2,19,Tốt
167,Lai Cách,2022-06-15,7,2,19,2,4,1,19,Tốt
168,Lai Cách,2022-06-16,5,3,13,2,4,1,13,Tốt
169,Lai Cách,2022-06-17,5,5,11,2,4,2,11,Tốt
170,Lai Cách,2022-06-18,9,5,13,2,4,2,13,Tốt
171,Lai Cách,2022-06-19,9,5,15,3,4,1,15,Tốt
172,Lai Cách,2022-06-20,10,4,22,6,4,1,22,Tốt
173,Lai Cách,2022-06-21,8,3,17,4,4,1,17,Tốt
174,Lai Cách,2022-06-22,5,2,16,5,4,1,16,Tốt
175,Lai Cách,2022-06-23,4,2,11,0,4,1,11,Tốt
176,Lai Cách,2022-06-24,3,1,11,2,4,1,11,Tốt
177,Lai Cách,2022-06-25,2,2,15,0,4,1,15,Tốt
178,Lai Cách,2022-06-26,3,2,20,5,4,1,20,Tốt
179,Lai Cách,2022-06-27,3,2,21,4,4,1,21,Tốt
180,Lai Cách,2022-06-28,4,3,15,7,4,1,15,Tốt
181,Lai Cách,2022-06-29,6,3,15,8,4,2,15,Tốt
182,Lai Cách,2022-06-30,7,4,18,7,4,3,18,Tốt
183,Lai Cách,2022-07-01,9,2,4,2,4,2,9,Tốt
184,Lai Cách,2022-07-02,4,2,3,0,4,2,4,Tốt
185,Lai Cách,2022-07-03,3,2,3,1,4,1,4,Tốt
186,Lai Cách,2022-07-04,5,1,3,3,4,1,5,Tốt
187,Lai Cách,2022-07-05,2,5,2,1,4,1,5,Tốt
188,Lai Cách,2022-07-06,10,1,2,1,4,1,10,Tốt
189,Lai Cách,2022-07-07,1,2,2,0,4,2,4,Tốt
190,Lai Cách,2022-07-08,3,1,2,0,4,2,4,Tốt
191,Lai Cách,2022-07-09,2,2,2,0,4,2,4,Tốt
192,Lai Cách,2022-07-10,4,2,2,0,4,2,4,Tốt
193,Lai Cách,2022-07-11,4,1,2,0,4,1,4,Tốt
194,Lai Cách,2022-07-12,2,1,2,0,4,1,4,Tốt
195,Lai Cách,2022-07-13,2,1,2,1,4,2,4,Tốt
196,Lai Cách,2022-07-14,1,1,2,1,4,1,4,Tốt
197,Lai Cách,2022-07-15,2,1,2,1,4,1,4,Tốt
198,Lai Cách,2022-07-16,1,1,2,0,4,1,4,Tốt
199,Lai Cách,2022-07-17,1,2,3,1,3,1,3,Tốt
200,Lai Cách,2022-07-18,4,1,2,2,3,1,4,Tốt
201,Lai Cách,2022-07-19,2,1,2,1,3,1,3,Tốt
202,Lai Cách,2022-07-20,2,1,2,1,3,1,3,Tốt
203,Lai Cách,2022-07-21,1,1,2,1,3,1,3,Tốt
204,Lai Cách,2022-07-22,1,1,2,1,3,1,3,Tốt
205,Lai Cách,2022-07-23,2,1,2,0,3,1,3,Tốt
206,Lai Cách,2022-07-24,2,1,2,0,3,1,3,Tốt
207,Lai Cách,2022-07-25,2,1,2,1,3,1,3,Tốt
208,Lai Cách,2022-07-26,2,2,2,1,3,1,3,Tốt
209,Lai Cách,2022-07-27,3,2,3,2,3,1,3,Tốt
210,Lai Cách,2022-07-28,3,2,3,1,3,1,3,Tốt
211,Lai Cách,2022-07-29,5,3,4,2,4,1,5,Tốt
212,Lai Cách,2022-07-30,6,1,3,1,3,1,6,Tốt
213,Lai Cách,2022-07-31,3,1,3,2,3,1,3,Tốt
214,Lai Cách,2022-08-01,2,1,3,1,3,1,3,Tốt
215,Lai Cách,2022-08-02,3,2,4,2,3,1,4,Tốt
216,Lai Cách,2022-08-03,3,2,4,1,3,1,4,Tốt
217,Lai Cách,2022-08-04,5,2,3,1,3,1,5,Tốt
218,Lai Cách,2022-08-05,5,1,1,1,4,1,5,Tốt
219,Lai Cách,2022-08-06,2,1,2,1,4,1,4,Tốt
220,Lai Cách,2022-08-07,3,2,2,1,3,2,3,Tốt
