date,median
2023-08-25,2.04
2023-08-26,2.29
2023-08-27,2.8
2023-08-28,1.7
2023-08-29,1.1
2023-08-30,1.9
2023-08-31,12.5
2023-09-01,26.9
2023-09-02,23.55
2023-09-03,15.6
2023-09-04,14.9
2023-09-05,4.45
2023-09-06,3
2023-09-07,7.5
2023-09-08,2.7
2023-09-09,3
2023-09-10,19.35
2023-09-11,3
2023-09-12,4
2023-09-13,0.8
2023-09-14,1.4
2023-09-15,2.3
2023-09-16,1.8
2023-09-17,1.4
2023-09-18,0.9
2023-09-19,1
2023-09-20,0.8
2023-09-21,0.8
2023-09-22,1.4
2023-09-23,1
2023-09-24,3.1
2023-09-25,24.35
2023-09-26,1.5
2023-09-27,0.7
2023-09-28,1.6
2023-09-29,2.5
2023-09-30,2.9
2023-10-01,1.1
2023-10-02,1.7
2023-10-03,2.6
2023-10-04,2.6
2023-10-05,2.5
2023-10-06,2
2023-10-07,1.5
2023-10-08,1.2
2023-10-09,1.3
2023-10-10,1.1
2023-10-11,1.2
2023-10-12,1.2
2023-10-13,4.59
2023-10-14,1.95
2023-10-15,5.2
2023-10-16,15.35
2023-10-17,36.6
2023-10-18,42.9
2023-10-19,19.75
2023-10-20,12.1
2023-10-21,7.9
2023-10-22,5.5
2023-10-23,4.9
2023-10-24,52.85
2023-10-25,31.1
2023-10-26,28.6
2023-10-27,4.8
2023-10-28,2.1
2023-10-29,1.1
2023-10-30,8.3
2023-10-31,4.5
2023-11-01,7.45
2023-11-02,26.05
2023-11-03,2.9
2023-11-04,1.9
2023-11-05,2
2023-11-06,1.2
2023-11-07,15
2023-11-08,2.7
2023-11-09,2.4
2023-11-10,2.8
2023-11-11,1.9
2023-11-12,1
2023-11-13,0.5
2023-11-14,0.9
2023-11-15,3.4
2023-11-16,3.1
2023-11-17,23.15
2023-11-18,56.4
2023-11-19,42.8
2023-11-20,45.7
2023-11-21,43
2023-11-22,83.6
2023-11-23,31
2023-11-24,47.7
2023-11-25,5.95
