,địa điểm trạm đo,date,pm25,pm10,o3,no2,so2,co,aqi
353,Ninh Kiều,2023-01-01,19,14,0,0,0,0,19
354,Ninh Kiều,2023-01-02,13,14,0,0,0,0,14
355,Ninh Kiều,2023-01-03,13,12,0,0,0,0,13
356,Ninh Kiều,2023-01-04,11,10,0,0,0,0,11
357,Ninh Kiều,2023-01-05,7,11,0,0,0,0,11
358,Ninh Kiều,2023-01-06,10,13,0,0,0,0,13
359,Ninh Kiều,2023-01-07,12,14,0,0,0,0,14
360,Ninh Kiều,2023-01-08,16,18,0,0,0,0,18
361,Ninh Kiều,2023-01-09,20,6,0,0,0,0,20
362,Ninh Kiều,2023-01-10,4,8,0,0,0,0,8
363,Ninh Kiều,2023-01-11,5,11,0,0,0,0,11
364,Ninh Kiều,2023-01-12,8,11,0,0,0,0,11
365,Ninh Kiều,2023-01-13,10,9,0,0,0,0,10
366,Ninh Kiều,2023-01-14,10,12,0,0,0,0,12
367,Ninh Kiều,2023-01-15,15,17,0,0,0,0,17
368,Ninh Kiều,2023-01-16,20,16,0,0,0,0,20
369,Ninh Kiều,2023-01-17,16,0,0,0,0,0,16
370,Ninh Kiều,2023-01-18,0,18,0,0,0,0,18
371,Ninh Kiều,2023-01-19,19,14,0,0,0,0,19
372,Ninh Kiều,2023-01-20,14,13,0,0,0,0,14
373,Ninh Kiều,2023-01-21,15,8,0,0,0,0,15
374,Ninh Kiều,2023-01-22,8,6,0,0,0,0,8
375,Ninh Kiều,2023-01-23,5,7,0,0,0,0,7
376,Ninh Kiều,2023-01-24,6,7,0,0,0,0,7
377,Ninh Kiều,2023-01-25,6,11,0,0,0,0,11
378,Ninh Kiều,2023-01-26,11,14,0,0,0,0,14
379,Ninh Kiều,2023-01-27,15,8,0,0,0,0,15
380,Ninh Kiều,2023-01-28,6,13,0,0,0,0,13
381,Ninh Kiều,2023-01-29,12,14,0,0,0,0,14
382,Ninh Kiều,2023-01-30,12,21,0,0,0,0,21
383,Ninh Kiều,2023-01-31,23,0,0,0,0,0,23
384,Ninh Kiều,2023-02-09,0,7,0,0,0,0,7
385,Ninh Kiều,2023-02-10,5,8,0,0,0,0,8
386,Ninh Kiều,2023-02-11,7,7,0,0,0,0,7
387,Ninh Kiều,2023-02-12,6,8,0,0,0,0,8
388,Ninh Kiều,2023-02-13,8,8,0,0,0,0,8
389,Ninh Kiều,2023-02-14,7,8,0,0,0,0,8
390,Ninh Kiều,2023-02-15,6,12,0,0,0,0,12
