date,median
2022-09-13,77.84
2022-09-14,73.31
2022-09-15,63.43
2022-09-16,37.26
2022-09-17,42.4
2022-09-18,37.79
2022-09-19,66.97
2022-09-20,67.97
2022-09-21,80.01
2022-09-22,31.65
2022-09-23,51.72
2022-09-24,64.7
2022-09-25,61.3
2022-09-26,140.6
2022-09-27,111.33
2022-09-28,94.03
2022-09-29,49.84
2022-09-30,37.33
2022-10-01,11.05
2022-10-02,19.75
2022-10-03,37.5
2022-10-04,49.53
2022-10-05,63.8
2022-10-06,54.24
2022-10-07,57.78
2022-10-08,74.11
2022-10-09,22.75
2022-10-10,37.47
2022-10-11,58.34
2022-10-12,57.85
2022-10-13,62.22
2022-10-14,81.87
2022-10-15,77.73
2022-10-16,50.65
2022-10-17,63.65
2022-10-18,57.2
2022-10-21,24.25
2022-10-22,42.17
2022-10-23,54.43
2022-10-24,97.04
2022-10-25,125.05
2022-10-26,177.99
2022-10-27,45.08
2022-10-28,57.06
2022-10-29,158.77
2022-10-30,79.84
2022-10-31,27.59
2022-11-01,57.09
2022-11-02,55.65
2022-11-03,134.01
2022-11-04,89.94
2022-11-05,88.46
2022-11-06,120.19
2022-11-07,142.47
2022-11-08,141.4
2022-11-09,114.25
2022-11-10,191.85
2022-11-11,82.2
2022-11-12,64.28
2022-11-13,81.9
2022-11-14,103.8
2022-11-15,63.95
2022-11-16,54.97
2022-11-17,34.97
2022-11-18,40.28
2022-11-19,48.06
2022-11-20,69.06
2022-11-21,126.1
2022-11-22,124.82
2022-11-23,81.73
2022-11-24,30.58
2022-11-25,68.47
2022-11-26,87.05
2022-11-27,30.64
2022-11-28,40.08
2022-11-29,43.92
2022-11-30,25.31
2022-12-01,15.08
2022-12-02,29.69
2022-12-03,65.31
2022-12-04,22.13
2022-12-05,36.9
2022-12-06,143.12
2022-12-07,122
2022-12-08,104.1
2022-12-09,120.47
2022-12-10,107
2022-12-11,121.9
2022-12-12,110.74
2022-12-13,129.44
2022-12-14,121.7
2022-12-15,182
2022-12-16,200.48
2022-12-17,61.91
2022-12-18,97.23
2022-12-19,133.72
2022-12-20,148.4
2022-12-21,135.74
2022-12-22,128.05
2022-12-23,84.49
2022-12-24,125.31
2022-12-25,107.3
2022-12-26,147.63
2022-12-27,77.93
2022-12-28,37.38
2022-12-29,51.71
2022-12-30,70.39
2022-12-31,88.3
2023-01-01,98.25
2023-01-02,85.34
2023-01-03,69.56
2023-01-04,144.47
2023-01-05,109.38
2023-01-06,75.47
2023-01-07,106.8
2023-01-08,182.35
2023-01-09,281.76
2023-01-10,162.44
2023-01-11,113.38
2023-01-12,96.52
2023-01-13,87.93
2023-01-14,165.8
2023-01-15,40.53
2023-01-16,61.47
2023-01-17,87.22
2023-01-18,67
2023-01-19,147.34
2023-01-20,255.8
2023-01-21,253.35
2023-01-22,207.07
2023-01-23,116.24
2023-01-24,44.95
2023-01-25,79.98
2023-01-26,80.9
2023-01-27,74.48
2023-01-28,73.67
2023-01-29,94.78
2023-01-30,179.54
2023-01-31,111.38
2023-02-01,134.65
2023-02-02,174.85
2023-02-03,79.31
2023-02-04,77.15
2023-02-05,90.28
2023-02-06,111.82
2023-02-07,104.37
2023-02-08,65.41
2023-02-09,61.46
2023-02-10,68.73
2023-02-11,107.57
2023-02-12,141.1
2023-02-13,107.8
2023-02-14,68.34
2023-02-15,85
2023-02-16,135.4
2023-02-17,197.59
2023-02-18,142.59
2023-02-19,88.18
2023-02-20,133.01
2023-02-21,146.61
2023-02-22,96.61
2023-02-23,111.61
2023-02-24,84.78
2023-02-25,72.38
2023-02-26,94.7
2023-02-27,147.84
2023-02-28,169.35
2023-03-01,210.1
